id,name,address,distance,phone,phone_e164,email,is_mobile,status
c1898,Three Pigeons,"820, Wigan Road, Bolton, BL3 4RD",6.5 mi,+44 1204 61678,+44 1204 61678,,False,new
c1899,Gelato Royale,"2, McCormack Avenue, St Helens, WA9 1RY",7.1 mi,+441942375580,+441942375580,,False,new
c1900,Subway,"East Lancashire Road, Warrington, WA3 5QQ",7.1 mi,+44 1942 673325,+44 1942 673325,,False,new
c1901,Bowling Green,"Preston Road, Chorley, PR7 5LA",7.2 mi,+44 1257 794300,+44 1257 794300,,False,new
c1902,Daisy,"44, Steeley Lane, Chorley, PR6 0RD",7.4 mi,+44 1257 262242,+44 1257 262242,,False,new
c1903,Cafe Latte,"61, Union Street, Chorley, PR7 1AB",7.6 mi,+44 1257 806442,+44 1257 806442,,False,new
c1904,Subway,"18, Bridge Street, St Helens, WA10 1NW",7.7 mi,+44 1744 730301,+44 1744 730301,,False,new
c1905,Costa,"Highpoint, St Helens, WA10 1QT",7.9 mi,+44 3330 035883,+44 3330 035883,,False,new
c1906,The Raj,"2A, Common Lane, Warrington, WA3 4EG",7.9 mi,+44 1925 765 740,+44 1925 765 740,,False,new
c1907,Papa John's,"Bradshawgate, Bolton, BL1 1QD",8.8 mi,+44 1204 397070,+44 1204 397070,,False,new
c1908,Casa di Cibo,"47A, Cotswold Road, Warrington, WA2 9SF",8.9 mi,+44 1925 411244,+44 1925 411244,,False,new
c1909,Tiggis Xpress,"3, Barnes Wallis Way, Chorley, PR7 7JA",9.1 mi,+44 1772 623 478,+44 1772 623 478,,False,new
c1910,The Brewhouse,"987, Blackburn Road, Bolton, BL1 7LG",9.4 mi,+44 1204 301372,+44 1204 301372,,False,new
c1911,Costa,"100, Westbrook Centre, Warrington, WA5 8UD",9.5 mi,+44 1925 416698,+44 1925 416698,,False,new
c1912,The Top Lock,"Copthurst Lane, Chorley, PR6 8LT",9.8 mi,+44 1257 263328,+44 1257 263328,,False,new
c1913,The Flag Inn,"Hardmans Lane, Bolton, BL7 9HL",9.9 mi,,,contact@flaginnegerton.co.uk,False,new
c1914,Italian Kitchen,"79, Longshaw Street, Warrington, WA5 0DE",9.9 mi,+44 1925 555869,+44 1925 555869,,False,new
c1915,Brindley Arms,"56, Whittle Street, Walkden, M28 3WY",10.0 mi,+44 161 790 9821,+44 161 790 9821,,False,new
c1916,The Maltings,"Bewsey Farm Close, Warrington, WA5 9PB",10.0 mi,+44 1925 658952,+44 1925 658952,,False,new
c1917,Norris Grill,"2, Norris Street, Warrington, WA2 7RL",10.1 mi,+44 1925 986811,+44 1925 986811,,False,new
c1918,Roka,"122, Bradshaw Brow, Bolton, BL2 3DD",10.2 mi,+44 1204 591122,+44 1204 591122,,False,new
c1919,Il Padrino,"Unit 7, Lovely Lane, Warrington, WA5 0AB",10.2 mi,+44 1925 417685,+44 1925 417685,,False,new
c1920,Chicken Village,"150, Orford Lane, Warrington, WA2 7AY",10.3 mi,+44 1925 419000,+44 1925 419000,,False,new
c1921,Planet Snax,"60, Orford Lane, Warrington, WA2 7AF",10.4 mi,+44 1925 481479,+44 1925 481479,,False,new
c1922,Golden Bowl,"107, Orford Lane, Warrington, WA2 7AR",10.4 mi,+44 1925 419688,+44 1925 419688,,False,new
c1923,Domino's,"51-59, Winwick Road, Warrington, WA2 7DH",10.4 mi,+44 1925 636111,+44 1925 636111,,False,new
c1924,Cafe Fresh,"49, Grafton Street, Warrington, WA5 1QA",10.4 mi,+44 1925 555710,+44 1925 555710,,False,new
c1925,Uncle Don's,"48, Grafton Street, Warrington, WA5 1QB",10.4 mi,+44 1925 659943,+44 1925 659943,,False,new
c1926,The Crispy Cod,"236, Manchester Road, Warrington, WA1 3BE",10.5 mi,+44 1925 243494,+44 1925 243494,,False,new
c1927,Mike & Martha's,"39, Winwick Street, Warrington, WA2 7TT",10.6 mi,+44 1925 635451,+44 1925 635451,,False,new
c1928,Disraeli's,"26, Church Street, Ormskirk, L39 3AN",10.6 mi,+44 1695 570737,+44 1695 570737,,False,new
c1929,Fat Sam’s Bar &Grill,"165-167, Towngate, Leyland, PR25 2TE",10.6 mi,+44 1772 435741,+44 1772 435741,,False,new
c1930,Viva la pizza,"119, County Road, Lancashire, L39 1NL",10.7 mi,+44 1695 571 700,+44 1695 571 700,,False,new
c1931,Henighans,"1043, Bury Road, Bolton, BL2 6PY",10.7 mi,+44 1204 435428,+44 1204 435428,,False,new
c1932,Counter's Coffee Bar,"Winwick Street, Warrington, WA1 1XR",10.8 mi,,,reservations@theparrsbank.co.uk,False,new
c1933,Costa,"Unit 136, Warrington, WA1 1QP",10.8 mi,+44 1925 445406,+44 1925 445406,,False,new
c1934,Rhode Island Coffee,"23, Old Market Place, Warrington, WA1 1QB",10.8 mi,+44 1925 417333,+44 1925 417333,info@rhodeislandcoffee.co.uk,False,new
c1935,Babba,"22, Bridge Street, Warrington, WA1 2QW",10.9 mi,+44 1925 654583,+44 1925 654583,,False,new
c1936,Papa John's,"114, Buttermarket Street, Warrington, WA1 2NZ",10.9 mi,+44 1925 363400,+44 1925 363400,,False,new
c1937,Hung King Chinese Takeaway,"112, Buttermarket Street, Warrington, WA1 2NZ",10.9 mi,+441925639515,+441925639515,,False,new
c1938,Shelly's Restaurant,"8, Bold Street, Warrington, WA1 1DR",10.9 mi,+441925654000,+441925654000,,False,new
c1939,Galleries Cafe,"Beaufort Street, Warrington, WA5 1BD",11.0 mi,+44 1925 240064,+44 1925 240064,,False,new
c1940,Food 4 Thought,"141, Old Liverpool Road, Warrington, WA5 1AS",11.0 mi,+44 1925 656713,+44 1925 656713,,False,new
c1941,Mama Mia Pizza & Kebab House,"71, Bridge Street, Warrington, WA1 2HJ",11.0 mi,+44 1925 411889,+44 1925 411889,,False,new
c1942,Zenny's Grill,"67, Bridge Street, Warrington, WA1 2HJ",11.0 mi,+44 1925 495779,+44 1925 495779,,False,new
c1943,The Best Kebab House,"81, Bridge Street, Warrington, WA1 2HP",11.0 mi,+44 1925 419003,+44 1925 419003,,False,new
c1944,China China Express,"1, Academy Way, Warrington, WA1 2HN",11.0 mi,+44 1925 417070,+44 1925 417070,,False,new
c1945,Groke Brgr,"2, Academy Way, Warrington, WA1 2HN",11.0 mi,+44 1925 654209,+44 1925 654209,,False,new
c1946,Sizzle In,"107, Bridge Street, Warrington, WA1 2HR",11.0 mi,+44 1925 444440,+44 1925 444440,,False,new
c1947,The Wine Bar,"Town Green Lane, Ormskirk, L39 6SF",11.0 mi,+441695 420 883,+441695 420 883,,False,new
c1948,Hot Spot,"118, Bridge Street, Warrington, WA1 2RU",11.1 mi,+44 1925 629431,+44 1925 629431,,False,new
c1949,Vojon Balti,"343, Worsley Road, Manchester, M30 8HU",11.4 mi,+44 161 707 3007,+44 161 707 3007,,False,new
c1950,One Twenty Two,"122, Woodsend Road, Manchester, M41 8QZ",11.8 mi,+44 161 747 0081,+44 161 747 0081,,False,new
c1951,Golden City,"186, Knutsford Road, Warrington, WA4 2QU",12.2 mi,+44 1925 264850,+44 1925 264850,,False,new
c1952,The Mardi Gras,"Manchester, M17 8EH",12.9 mi,+44 161 629 2130,+44 161 629 2130,,False,new
c1953,Las Iguanas,M17 8EH,12.9 mi,,,basingstoke@iguanas.co.uk,False,new
c1954,Flavio's,"34, Tarbock Road, L36 5XW",13.0 mi,+44 151 482 0660,+44 151 482 0660,,False,new
c1955,Desii Indian Cuisine,"7-15, Alforde Street, Widnes, WA8 7TS",13.3 mi,+44 151423 0686,+44 151423 0686,,False,new
c1956,GetChucked,"52, Gloucester Road",13.4 mi,+44 161 613 3699,+44 161 613 3699,,False,new
c1957,Chesters Chicken,"Childwall Valley Road, Liverpool, L25 2RJ",14.0 mi,+44 151 487 3333,+44 151 487 3333,,False,new
c1958,Neil's Friery,"175, Langworthy Road, Salford, M6 5PW",14.4 mi,+44 161 736 4240,+44 161 736 4240,,False,new
c1959,Dexters,"178, Langworthy Road, Salford, M6 5PP",14.5 mi,+44 161 743 3166,+44 161 743 3166,,False,new
c1960,BURGERSLUT,"169, Langworthy Road, Salford, M6 5PW",14.5 mi,+44 7399 524 297,+447399524297,,True,new
c1961,Sizzlaz 2,"648, Prescot Road, Liverpool, L13 5XE",14.6 mi,+441512541255,+441512541255,,False,new
c1962,Silver Crown,"77, Church Street, Runcorn, WA7 1LG",14.6 mi,+44 1928 500886,+44 1928 500886,,False,new
c1963,Hot Pizza,"62, Fitzwarren Street, Salford, M6 5JE",14.6 mi,+44 161 312 0159,+44 161 312 0159,,False,new
c1964,Good Shepherd Noodle Bar & Asia Takeaway,"19, Broad Green Road, Liverpool, L13 5SD",14.7 mi,+441513635655,+441513635655,,False,new
c1965,Santa's,"98, Bolton Road, Blackburn, BB2 3PZ",14.7 mi,+44 1254 667777,+44 1254 667777,,False,new
c1966,The Alchemist,"The Quays, Salford, M50 3AB",14.7 mi,+44 161 872 7396,+44 161 872 7396,,False,new
c1967,Trinity Preston,"23, Winckley Square, Preston, PR1 3JJ",14.9 mi,+44 7745 990262,+447745990262,,True,new
c1968,Venizia,"66-68, Washway Road",15.1 mi,+44 161 962 8484,+44 161 962 8484,,False,new
c1969,Domino's,"45, Washway Road, M33 7AB",15.1 mi,+44 161 969 6444,+44 161 969 6444,,False,new
c1970,Peri Grill,"55a, Washway Road, M33 7AB",15.1 mi,+44 161 543 1597,+44 161 543 1597,,False,new
c1971,Dixy Chicken,"113, Washway Road, M33 7TY",15.1 mi,+44 161 969 5040,+44 161 969 5040,,False,new
c1972,Race Cafe,"63, Bow Lane, Preston, PR1 8ND",15.1 mi,+44 7810 071019,+447810071019,,True,new
c1973,EastZEast Blackburn,"Northgate, Blackburn, BB2 1AA",15.3 mi,+44 1254 678975,+44 1254 678975,,False,new
c1974,Domino's,"29, Trafford Road, Salford, M5 3AW",15.3 mi,+44 161 359 5222,+44 161 359 5222,,False,new
c1975,Masis' Armenian Resturant,"04, Brooklands Station Approach, Sale, M33 3SQ",15.4 mi,+44 161 973 6606,+44 161 973 6606,,False,new
c1976,Eureka,"7-9, High Street, Liverpool, L15 8HE",15.6 mi,+44 151 733 6459,+44 151 733 6459,info@eurekagreekrestaurant.co.uk,False,new
c1977,High Park,"122, Bispham Road, Southport, PR9 7BJ",15.6 mi,+44 1704 214657,+44 1704 214657,,False,new
c1978,Cafe Naz,"8, High Street, Liverpool, L15 8HE",15.6 mi,+44 151 734 3339,+44 151 734 3339,,False,new
c1979,Good Fortune,"194, Marsland Road, Sale, M33 3NE",15.6 mi,+44 161 976 6649,+44 161 976 6649,,False,new
c1980,Chez Nous Bistro,"179, Marsland Road, Sale, M33 3ND",15.6 mi,+44 161 969 1172,+44 161 969 1172,,False,new
c1981,Portovino,"187, Sussex Road, Southport",15.7 mi,+44 1704 634033,+44 1704 634033,,False,new
c1982,Remedy Churchtown,"33, Botanic Road, Southport, PR9 7NE",15.7 mi,+44 1704 213573,+44 1704 213573,,False,new
c1983,TriBeCa,"336-338, Smithdown Road",15.9 mi,+44 151 733 6366,+44 151 733 6366,,False,new
c1984,Earls Kitchen,"36, Hesketh Drive, Southport, PR9 7JG",16.0 mi,+44 1704 807017,+44 1704 807017,,False,new
c1985,Tea Hive,"53, Manchester Road, Manchester, M21 9PW",16.1 mi,+44 1618 810569,+44 1618 810569,,False,new
c1986,Asda Café,"Speke Hall Road, Liverpool, L24 9WA",16.2 mi,+44 151 728 4600,+44 151 728 4600,,False,new
c1987,Foley's,,16.2 mi,,,helpdesk@formproperty.co.uk,False,new
c1988,Range Desserts - Cheetham Hill Road,"432, Cheetham Hill Road, Manchester, M8 9LS",16.2 mi,+44 161 425 1640,+44 161 425 1640,,False,new
c1989,Honest Burgers,"30, Bridge Street, Manchester, M3 3BZ",16.3 mi,+44 161 359 4039,+44 161 359 4039,,False,new
c1990,Nom Noms,"430, Wilbraham Road, Manchester, M21 0AS",16.3 mi,+44 161 881 4256,+44 161 881 4256,,False,new
c1991,Don Marco,"5, Campfield Avenue Arcade, Manchester, M3 4FN",16.4 mi,+44 161 831 9130,+44 161 831 9130,,False,new
c1992,Pieminister,"198, Deansgate, Manchester, M3 3NE",16.4 mi,+44 161 850 9860,+44 161 850 9860,hello@pieminister.co.uk,False,new
c1993,Figaro's,"6, Gamull Lane, PR2 6TQ",16.4 mi,+44 1772 653620,+44 1772 653620,,False,new
c1994,My Thai,"11, St James Square, Manchester, M2 6DN",16.5 mi,+44 161 833 1016,+44 161 833 1016,,False,new
c1995,Papa John's,,16.6 mi,+44 161 228 7575,+44 161 228 7575,,False,new
c1996,Chiquito,"27, Withy Grove, Manchester, M4 2BS",16.6 mi,,,press@trgplc.com,False,new
c1997,Indian Tiffin Room,"2, Isabella Banks Street, Manchester, M15 4RL",16.6 mi,+44 161 228 1000,+44 161 228 1000,,False,new
c1998,1761 Restaurant,"2, Booth Street, Manchester, M2 4AT",16.6 mi,+44 161 714 0414,+44 161 714 0414,,False,new
c1999,Frankie & Benny's,"27, Withy Grove, Manchester, M4 2BS",16.6 mi,,,ian@eggmediapr.com,False,new
c2000,Galoway's Society For The Blind,"22, Wright Street, Southport, PR9 0TL",16.7 mi,+44 1704 534555,+44 1704 534555,enquiries@galloways.org.uk,False,new
c2001,The Cut & Craft Manchester,"38-42, Mosley Street, Manchester, M2 3AZ",16.7 mi,+44 161 509 9990,+44 161 509 9990,,False,new
c2002,Earth Vegetarian Cafe and Juice Bar,"16-20, Turner Street, Manchester, M4 1DZ",16.8 mi,+44 161 834 1996,+44 161 834 1996,,False,new
c2003,Try Thai,"52-54, Faulkner Street, Manchester, M1 4FH",16.8 mi,+44 161 228 1822,+44 161 228 1822,,False,new
c2004,Do Eat,"Piccadilly Plaza, Manchester, M1 4AH",16.8 mi,+44 161 4253560,+44 161 4253560,,False,new
c2005,Spiga,"5, Bold Street, Southport, PR9 0DD",16.8 mi,+44 1704 539000,+44 1704 539000,,False,new
c2006,Frost Burgers,"48, Portland Street, Manchester, M1 4QU",16.8 mi,+44 161 228 3860,+44 161 228 3860,,False,new
c2007,The Hungry Monk,"Cambridge Arcade, Southport, PR8 1EN",16.8 mi,+44 1704 809 355,+44 1704 809 355,,False,new
c2008,Frankie's Toasties,"98, Portland Street, Manchester, M1 4GX",16.8 mi,+44 1617580000,+44 1617580000,,False,new
c2009,The Thompsons Arms,"23, Sackville Street, Manchester, M1 3LZ",16.9 mi,+44 161 228 3012,+44 161 228 3012,,False,new
c2010,Zizzi,"L9, Liverpool, L24 8QB",16.9 mi,,,feedback@zizzi.co.uk,False,new
c2011,Doug's,"3, Symphony Park, Manchester, M1 7FS",16.9 mi,,,hello@dougshamburgers.com,False,new
c2012,拿破仑（Napoleons) Restaurant and KTV,"35, Bloom Street, Manchester",16.9 mi,+44 161 236 8800,+44 161 236 8800,,False,new
c2013,The Flour and Flagon,"Grosvenor Street, Manchester, M1 7HL",17.1 mi,,,,False,new
c2014,Canto,"55, Henry Street, Manchester, M4 5DH",17.1 mi,,,manchester@cantorestaurant.com,False,new
c2015,Sushi Marvel,"90, Oldham Road, Manchester, M4 5EB",17.1 mi,+44 161 236 1888,+44 161 236 1888,,False,new
c2016,The Spice Brasserie,"1-3, Saint Mary's Road, Liverpool, L19 2NJ",17.1 mi,+44 151 427 6026,+44 151 427 6026,,False,new
c2017,Persia Grill House,,17.2 mi,+44 161 860 6864,+44 161 860 6864,,False,new
c2018,The Old Abbey Taphouse,"Guildhall Close, Manchester, M15 6SY",17.2 mi,+44 161 226 2052,+44 161 226 2052,,False,new
c2019,Christakis,"544-548, Aigburth Road, Liverpool, L19 3QG",17.2 mi,+441513631800,+441513631800,,False,new
c2020,Los Amigos,"552, Aigburth Road, Liverpool, L19 3QG",17.2 mi,+441513453970,+441513453970,,False,new
c2021,The Spitfire,"Kenilworth Road, Southport, PR8 3PH",17.2 mi,+44 1704 578111,+44 1704 578111,,False,new
c2022,MeCycle - Cafe,"59, Station Road, Southport, PR8 3HH",17.3 mi,+44 1704 579353,+44 1704 579353,,False,new
c2023,Cask,"2, New Union Street, Manchester, M4 6FQ",17.3 mi,+44 161 392 0809,+44 161 392 0809,,False,new
c2024,Yuet Ben,"1, Upper Duke Street, Liverpool, L1 9DU",17.3 mi,+44 151 709 5772,+44 151 709 5772,,False,new
c2025,Il Forno,"132, Duke Street",17.4 mi,+44 151 709 4002,+44 151 709 4002,,False,new
c2026,The Navy Bar,"27-29, Stanley Street, Liverpool, L1 6AA",17.4 mi,+44 151 231 1456,+44 151 231 1456,,False,new
c2027,Jūb,"149A, Great Ancoats Street, Manchester, M4 6DH",17.4 mi,+44 161 272 8474,+44 161 272 8474,,False,new
c2028,Lobster Pot,"20-22, Whitechapel, Liverpool, L1 6DZ",17.4 mi,+44 151 707 9726,+44 151 707 9726,,False,new
c2029,Domino's,"234, Great Ancoats Street, Manchester, M4 7DB",17.5 mi,+441612726663,+441612726663,,False,new
c2030,The Railway Tavern,"51, Bury Road, Rossendale, BB4 6DD",17.5 mi,+441706210700,+441706210700,,False,new
c2031,The Lifeboat,"41, Three Tuns Lane, Formby, L37 4AQ",17.6 mi,+44 1704 830839,+44 1704 830839,,False,new
c2032,Castle St Townhouse,"Castle Street, Liverpool, L2 4TA",17.6 mi,+44 151 363 7509,+44 151 363 7509,,False,new
c2033,Scribble Café,"98, Paradise Street, Liverpool, L1 3HJ",17.6 mi,,,shop@merseymade.uk,False,new
c2034,Trattoria 51,"25-31, Old Hall Street, Liverpool, L3 9BS",17.6 mi,,,liverpool@trattoria51.com,False,new
c2035,Meet,"50, Brunswick Street, Liverpool, L2 0PL",17.7 mi,+44 151 258 1816,+44 151 258 1816,,False,new
c2036,On Sweets,"2, Merville Avenue, Manchester, M40 9NZ",17.9 mi,+44 747 1210 917,+447471210917,,True,new
c2037,Pomegranate,"202, Burton Road, M20 2LW",18.0 mi,+44 161 478 6820,+44 161 478 6820,,False,new
c2038,Mercado,"192, Burton Road, Manchester, M20 1LH",18.0 mi,+44 161 434 2020,+44 161 434 2020,,False,new
c2039,The Olive Tree,"78, Victoria Road, Wallasey, CH45 2JF",18.3 mi,+44 151 638 1810,+44 151 638 1810,,False,new
c2040,Domino's,"684-686, Wilmslow Road, Manchester, M20 2DN",18.6 mi,+44 161 438 0005,+44 161 438 0005,,False,new
c2041,Franco Manca,"753-755, Wilmslow Road, Manchester, M20 6RN",18.7 mi,+44 161 710 1885,+44 161 710 1885,,False,new
c2042,Levante,"701, Wilmslow Road, Manchester, M20 6RE",18.7 mi,+44 161 666 9778,+44 161 666 9778,,False,new
c2043,Papa John's,"52, Wallasey Road, Wallasey, CH45 4NW",19.1 mi,+44 151 665 0063,+44 151 665 0063,,False,new
c2044,Real Taste,"815, Ashton Old Road, Manchester, M11 2NL",19.1 mi,+44 1614781313,+44 1614781313,,False,new
c2045,Kate & Luc,"213, Burnage Lane, Manchester, M19 1FN",19.4 mi,+44 161 442 331,+44 161 442 331,,False,new
c2046,Krispy Cod,"906, Stockport Road, Manchester, M19 3AD",19.4 mi,+44 161 224 9325,+44 161 224 9325,,False,new
c2047,Horse & Farrier,"144, Gatley Road, Stockport, SK8 4AB",19.4 mi,+44 161 428 2080,+44 161 428 2080,,False,new
c2048,Gatley Tikka Masala,"195, Gatley Road, Stockport, SK8 4BB",19.5 mi,+44 161 904 9909;+44 161 491 2456,+44 161 904 9909;+44 161 491 2456,,False,new
c2049,Gatley Turkish,"7, Church Road, Stockport, SK8 4NG",19.5 mi,+44 161 222 5055;+44 161 222 8260,+44 161 222 5055;+44 161 222 8260,,False,new
c2050,Concorde Restaurant,,19.5 mi,+44 161 489 3932,+44 161 489 3932,,False,new
c2051,Asda Café,"Dane Street, OL12 6XT",19.8 mi,+44 1706 354462,+44 1706 354462,,False,new
c2052,San Rocco,"195, Broadway, Oldham, OL9 8RR",19.8 mi,+44161 624 3298,+44161 624 3298,broadway@sanrocco.co.uk,False,new
c2053,Domino's,"53-57, Berry Lane, Longridge, PR3 3NH",19.9 mi,+44 1772 969696,+44 1772 969696,,False,new
c2054,Cluckers,"2, Towneley Parade, Berry Lane, PR3 3HU",19.9 mi,+44 1772 782777,+44 1772 782777,,False,new
c2055,Kim Yin,"2, Inglewhite Road, Longridge, PR3 3JR",20.0 mi,+44 1772 784629,+44 1772 784629,,False,new
c2056,Alston Arms,"Inglewhite Road, PR3 2NA",20.1 mi,+44 1772 782237,+44 1772 782237,,False,new
c2057,Cocoon Vegetarian Cafe,"20, High Street, Cheadle, SK8 1AL",20.1 mi,+44 161 637 7500,+44 161 637 7500,,False,new
c2058,Cafe Zaza Bar,"57, Witton Street, Northwich, CW9 5DW",20.2 mi,+44 1606 42033,+44 1606 42033,,False,new
c2059,Chesterway Carvery,"New Warrington Road, Northwich, CW9 5LS",20.2 mi,+44 1606 352005,+44 1606 352005,,False,new
c2060,The Water Trough,"1095, Burnley Road East, Rossendale, BB4 9QR",20.4 mi,+44 1706 231533,+44 1706 231533,,False,new
c2061,Turners Catering Ltd,"99, London Road, Northwich, CW9 5HQ",20.6 mi,+441606352778,+441606352778,,False,new
c2062,Earlams,"Altrincham Road, Wilmslow, SK9 4JE",21.0 mi,+44 1625 404713,+44 1625 404713,,False,new
c2063,Tastebuds,"1-3, George Street, Clitheroe, BB7 9TH",21.2 mi,+44 1254 824 468,+44 1254 824 468,,False,new
c2064,Subway,"Kingsway, OL16 5AF",21.2 mi,+44 1706 654449,+44 1706 654449,,False,new
c2065,The Coachman,"286, Chester Road, Northwich, CW8 1QU",21.2 mi,+44 1606 872208,+44 1606 872208,,False,new
c2066,Domino's,"23, Marina Drive, Ellesmere Port, CH65 0AL",21.4 mi,+44 151 355 3344,+44 151 355 3344,,False,new
c2067,Cafe East Oldham,"13, Yorkshire Street, Oldham, OL1 3RZ",21.4 mi,+44 1616 168888,+44 1616 168888,,False,new
c2068,The Clink,"Styal Road, Wilmslow, SK9 4HR",21.4 mi,+44 1625 553 146,+44 1625 553 146,mediaenquiries@theclinkcharity.org,False,new
c2069,Swan With Two Necks,"36, Princess Street, Stockport, SK1 1RY",21.5 mi,+44 161 480 2341,+44 161 480 2341,,False,new
c2070,Blackshaw's Cafe,"28-29, Market Place, Stockport, SK1 1ES",21.6 mi,,,hello@pureinnovations.co.uk,False,new
c2071,Blue Sky Thai Restaurant,"37-39, St Andrew's Road South, Lytham St Annes, FY8 1PZ",21.6 mi,+44 1253 415387,+44 1253 415387,,False,new
c2072,Papa John's,"15, Station Road, Stockport, SK8 5AF",21.6 mi,+44 161 482 8080,+44 161 482 8080,,False,new
c2073,Loona,"22c, Station Road, Cheadle, SK8 7AB",21.7 mi,+44 161 302 2626,+44 161 302 2626,,False,new
c2074,Lemon Tree Asian Deli,"43, Station Road, Cheadle, SK8 5AP",21.7 mi,+44 7886 109523,+447886109523,,True,new
c2075,Jade Buddha,"574, Chester Road, Sandiway, Northwich, CW8 2DU",21.7 mi,+44 1606 882477,+44 1606 882477,jadebuddharestaurant@gmail.com,False,new
c2076,TGI Fridays,"Fold Way, Ashton-under-Lyne, OL7 0PG",21.7 mi,+44 330 460 5522,+44 330 460 5522,,False,new
c2077,The Waterloo,"8/10, Waterloo Road, Stockport, SK1 3BD",21.9 mi,+44 161 480 8647,+44 161 480 8647,,False,new
c2078,Oddfellows Arms,"1, Hartford Road, Davenham, Northwich, CW9 8JA",21.9 mi,+44 1606 334581,+44 1606 334581,,False,new
c2079,Prezzo,"9, Coliseum Way, Ellesmere Port, CH65 9HD",22.0 mi,+44 151 357 1394,+44 151 357 1394,,False,new
c2080,Las Iguanas,"Ellesmere Port, CH65 9HD",22.0 mi,,,basingstoke@iguanas.co.uk,False,new
c2081,The Bulls Head,"465, London Road, Northwich, CW9 8NA",22.0 mi,+44 1606 43725,+44 1606 43725,,False,new
c2082,Pointing Dog,"Grove Lane, SK8 7NE",22.1 mi,+44 161 485 6031,+44 161 485 6031,,False,new
c2083,Bunbury Arms,"Little Stanney Lane, Chester, CH2 4HW",22.3 mi,+44 1244 301 665,+44 1244 301 665,,False,new
c2084,Freshers Shakes & Snacks,"100, Penny Meadow, Ashton-under-Lyne, OL6 6EP",22.6 mi,+441616372752,+441616372752,,False,new
c2085,Magic Pizza,"16, Mottram Road, Stalybridge, SK15 3AD",24.2 mi,+44 1613384509,+44 1613384509,,False,new
c2086,Village Cafe Romiley,,24.3 mi,+44 161 406 9444,+44 161 406 9444,,False,new
c2087,Papa John's,"252, Whitegate Drive, Blackpool, FY3 9JW",24.3 mi,+44 1253 791001,+44 1253 791001,,False,new
c2088,Candolim,"71, Mottram Road, Stalybridge, SK15 2QP",24.3 mi,+44 1613382959,+44 1613382959,,False,new
c2089,Bombay Lounge,"183, Wharton Road, Winsford, CW7 3AU",24.3 mi,+44 1606 559966,+44 1606 559966,,False,new
c2090,Stock Dove,"94, Compstall Road",24.4 mi,+44 161 430 2671,+44 161 430 2671,,False,new
c2091,Foodcraft,"232, High Street, Winsford, CW7 2AU",24.7 mi,+44 1606 592444,+44 1606 592444,,False,new
c2092,Domino's,"18, Delamere Street, Winsford, CW7 2LS",24.8 mi,+44 1606 557333,+44 1606 557333,,False,new
c2093,Monte Carlo,"22-24, Market Street, Wirral, CH47 2AE",24.8 mi,+44 151 632 2041,+44 151 632 2041,,False,new
c2094,The Potting Shed,"12-14, Market Street, Wirral, CH47 2AE",24.8 mi,+44 151 336 3000,+44 151 336 3000,,False,new
c2095,Domino's,"67, Whitegate Drive, Blackpool, FY3 9DA",24.9 mi,+44 1253 390444,+44 1253 390444,,False,new
c2096,The Balti,"3, Over Square, Winsford, CW7 2JP",24.9 mi,+44 1606 557785,+44 1606 557785,,False,new
c2097,Prime Fast Food,"1-3, Woodford Lane, Winsford, CW7 2JS",24.9 mi,+44 1606 558778,+44 1606 558778,,False,new
c2098,Tom Yam,"Fountain Place, SK12 1QX",25.0 mi,,,poynton@tomyam.co.uk,False,new
c2099,The Oaks Restaurant & Bar,"Upton Lane, Chester, CH2 1EE",25.0 mi,+44 1244 381183,+44 1244 381183,admin@uptongolf.co.uk,False,new
c2100,The Farrars Arms,"56, Oldham Road, OL4 4HL",25.0 mi,,,operations@musebargroup.com,False,new
c2101,The Blue Bicycle,"10, The Cross, Neston, CH64 9UB",25.1 mi,+44151 336 3970,+44151 336 3970,,False,new
c2102,China Town,"163, Layton Road, Blackpool, FY3 8ES",25.2 mi,+44 1253 397340,+44 1253 397340,,False,new
c2103,AB Pizza,"149, Layton Road, Blackpool, FY3 8HH",25.2 mi,+44 1253391212,+44 1253391212,,False,new
c2104,The Big Lock,"Webb's Lane, Middlewich, CW10 9DN",25.2 mi,+44 1606 833489,+44 1606 833489,,False,new
c2105,The Golden Lion Hotel,"61, Chester Road, Middlewich, CW10 9ET",25.4 mi,+44 1606 737163,+44 1606 737163,,False,new
c2106,Balti Spice,"8 - 10, Hightown, Middlewich, CW10 9AN",25.5 mi,+44 1606 837030,+44 1606 837030,,False,new
c2107,Bridge 64 Cafe Bar,"Nateby Crossing Lane, Preston, PR3 0JJ",25.6 mi,+44 1995 606 704,+44 1995 606 704,,False,new
c2108,The Boars Head Hotel,"Kinderton Street, Middlewich, CW10 0JE",25.6 mi,+44 1606 833191,+44 1606 833191,,False,new
c2109,Brook Street Cafe & Bistro,"71, Brook Street, Chester, CH1 3DZ",26.3 mi,+44 1244 401300,+44 1244 401300,,False,new
c2110,The Mount Inn,"11, The Mount, Chester, CH3 5UD",26.3 mi,+44 1244 342797,+44 1244 342797,,False,new
c2111,Istanbul BBQ,"85, Brook Street, Chester, CH1 3DX",26.3 mi,+44 1244 326222,+44 1244 326222,,False,new
c2112,Pierogi,"44, Brook Street, Chester, CH1 3DZ",26.3 mi,+44 7501 666653,+447501666653,,True,new
